IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
160016989,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Thursday,01-07-2016 00:00,10:55,SOUTHERN,"ARREST, BOOKED",5TH ST / TEHAMA ST,-122.4044079,37.78107596,"(37.7810759636856, -122.404407887961)",1.60017E+13
150437862,WARRANTS,WARRANT ARREST,Monday,10-03-2016 00:00,18:05,BAYVIEW,"ARREST, BOOKED",3RD ST / PALOU AV,-122.3909717,37.73401522,"(37.7340152180723, -122.390971734551)",1.50438E+13
150480366,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,12-08-2016 00:00,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.4204973,37.78961882,"(37.789618819255, -122.42049728879)",1.5048E+13
150480366,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,12-08-2016 00:00,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.4204973,37.78961882,"(37.789618819255, -122.42049728879)",1.5048E+13
150480366,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,12-08-2016 00:00,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.4204973,37.78961882,"(37.789618819255, -122.42049728879)",1.5048E+13
150480366,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,12-08-2016 00:00,15:00,NORTHERN,"ARREST, BOOKED",PINE ST / POLK ST,-122.4204973,37.78961882,"(37.789618819255, -122.42049728879)",1.5048E+13
160017125,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,01-07-2016 00:00,11:24,NORTHERN,NONE,1900 Block of FRANKLIN ST,-122.4244993,37.79240308,"(37.7924030769155, -122.424499274231)",1.60017E+13
160017125,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01-07-2016 00:00,11:24,NORTHERN,NONE,1900 Block of FRANKLIN ST,-122.4244993,37.79240308,"(37.7924030769155, -122.424499274231)",1.60017E+13
160017131,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,01-07-2016 00:00,07:30,MISSION,NONE,2700 Block of MISSION ST,-122.4185872,37.75301865,"(37.7530186537446, -122.418587172219)",1.60017E+13
160017404,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,01-07-2016 00:00,12:40,BAYVIEW,"ARREST, BOOKED",4900 Block of 3RD ST,-122.3909782,37.73358848,"(37.7335884807714, -122.390978248429)",1.60017E+13
160019585,TRESPASS,TRESPASSING,Friday,01-08-2016 00:00,03:03,SOUTHERN,"ARREST, BOOKED",100 Block of 3RD ST,-122.400916,37.78545749,"(37.7854574902997, -122.400916029025)",1.6002E+13
151004189,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,10/20/2016 12:00:00 AM,09:00,NORTHERN,NONE,1500 Block of JACKSON ST,-122.4205834,37.79419263,"(37.7941926336276, -122.420583441863)",1.51004E+13
151069666,VEHICLE THEFT,STOLEN TRUCK,Wednesday,01-06-2016 00:00,15:45,CENTRAL,NONE,400 Block of STOCKTON ST,-122.4069776,37.7899181,"(37.789918101686, -122.406977563692)",1.5107E+13
151081422,"SEX OFFENSES, NON FORCIBLE","OBSCENE MATTER, DISTRIBUTION TO MINORS",Wednesday,03/23/2016 12:00:00 AM,17:40,INGLESIDE,"ARREST, BOOKED",0 Block of ARAGO ST,-122.4432445,37.72746871,"(37.7274687126927, -122.443244532399)",1.51081E+13
151081422,NON-CRIMINAL,SEARCH WARRANT SERVICE,Wednesday,03/23/2016 12:00:00 AM,17:40,INGLESIDE,"ARREST, BOOKED",0 Block of ARAGO ST,-122.4432445,37.72746871,"(37.7274687126927, -122.443244532399)",1.51081E+13
160017426,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,01-07-2016 00:00,13:13,NORTHERN,"ARREST, BOOKED",800 Block of EDDY ST,-122.4216453,37.78273351,"(37.7827335061208, -122.421645255897)",1.60017E+13
160017448,"SEX OFFENSES, NON FORCIBLE","OBSCENE MATTER, DISTRIBUTION TO MINORS",Monday,01-11-2016 00:00,16:41,TARAVAL,"ARREST, BOOKED",KIRKHAM ST / 48TH AV,-122.4822223,37.75959493,"(37.7595949319925, -122.482222292856)",1.60017E+13
160017448,"SEX OFFENSES, FORCIBLE","CHILD ABUSE, EXPLOITATION",Monday,01-11-2016 00:00,16:41,TARAVAL,"ARREST, BOOKED",KIRKHAM ST / 48TH AV,-122.4822223,37.75959493,"(37.7595949319925, -122.482222292856)",1.60017E+13
160017448,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS FEMALE,Monday,01-11-2016 00:00,16:41,TARAVAL,"ARREST, BOOKED",KIRKHAM ST / 48TH AV,-122.4822223,37.75959493,"(37.7595949319925, -122.482222292856)",1.60017E+13
160000211,OTHER OFFENSES,INTERFERRING WITH A POLICE OFFICER,Friday,01-01-2016 00:00,00:50,SOUTHERN,"ARREST, BOOKED",MARKET ST / BEALE ST,-122.3973878,37.79240473,"(37.7924047319625, -122.397387796127)",1.6E+13
160017755,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Thursday,01-07-2016 00:00,13:53,TENDERLOIN,NONE,JONES ST / OFARRELL ST,-122.4129705,37.78578838,"(37.7857883766888, -122.412970537591)",1.60018E+13
160017761,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,01-07-2016 00:00,13:50,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.4115931,37.78305295,"(37.7830529510782, -122.411593095704)",1.60018E+13
160017761,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,01-07-2016 00:00,13:50,TENDERLOIN,"ARREST, BOOKED",100 Block of TURK ST,-122.4115931,37.78305295,"(37.7830529510782, -122.411593095704)",1.60018E+13
160017777,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,01-07-2016 00:00,14:44,PARK,"ARREST, BOOKED",1800 Block of ELLIS ST,-122.436657,37.78188586,"(37.7818858570285, -122.436656983877)",1.60018E+13
160017799,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,01-07-2016 00:00,14:50,CENTRAL,"ARREST, BOOKED",COLUMBUS AV / UNION ST,-122.4102084,37.80031482,"(37.8003148241057, -122.410208370518)",1.60018E+13
160017818,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,01-07-2016 00:00,15:06,MISSION,"ARREST, BOOKED",14TH ST / STEVENSON ST,-122.4212134,37.7681977,"(37.7681976977245, -122.42121339889)",1.60018E+13
160017818,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,01-07-2016 00:00,15:06,MISSION,"ARREST, BOOKED",14TH ST / STEVENSON ST,-122.4212134,37.7681977,"(37.7681976977245, -122.42121339889)",1.60018E+13
160017824,VANDALISM,VANDALISM OR GRAFFITI ON OR WITHIN 100 FT OF HIGHWAY,Thursday,01-07-2016 00:00,14:40,CENTRAL,"ARREST, BOOKED",200 Block of CALIFORNIA ST,-122.3993925,37.79333689,"(37.7933368944757, -122.399392457561)",1.60018E+13
160000471,ASSAULT,MAYHEM WITH A DEADLY WEAPON,Friday,01-01-2016 00:00,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.4107917,37.78369523,"(37.7836952269749, -122.410791677645)",1.6E+13
160000471,ASSAULT,BATTERY WITH SERIOUS INJURIES,Friday,01-01-2016 00:00,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.4107917,37.78369523,"(37.7836952269749, -122.410791677645)",1.6E+13
160000471,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Friday,01-01-2016 00:00,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.4107917,37.78369523,"(37.7836952269749, -122.410791677645)",1.6E+13
160000471,OTHER OFFENSES,CONSPIRACY,Friday,01-01-2016 00:00,02:04,TENDERLOIN,"ARREST, BOOKED",100 Block of TAYLOR ST,-122.4107917,37.78369523,"(37.7836952269749, -122.410791677645)",1.6E+13
160018383,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Tuesday,01-05-2016 00:00,16:44,TENDERLOIN,"ARREST, BOOKED",100 Block of POWELL ST,-122.4080145,37.78595078,"(37.7859507767613, -122.40801449292)",1.60018E+13
160018474,NON-CRIMINAL,FOUND PROPERTY,Thursday,01-07-2016 00:00,10:00,RICHMOND,NONE,300 Block of 14TH AV,-122.472982,37.78157076,"(37.7815707596523, -122.472981975493)",1.60018E+13
160018543,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Tuesday,01-05-2016 00:00,12:00,CENTRAL,NONE,100 Block of LOMBARD ST,-122.4041936,37.80398381,"(37.8039838091919, -122.404193586978)",1.60019E+13
160018543,TRESPASS,TRESPASSING,Tuesday,01-05-2016 00:00,12:00,CENTRAL,NONE,100 Block of LOMBARD ST,-122.4041936,37.80398381,"(37.8039838091919, -122.404193586978)",1.60019E+13
160000562,ASSAULT,BATTERY,Friday,01-01-2016 00:00,02:15,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.4086486,37.78491247,"(37.7849124714135, -122.408648588965)",1.60001E+13
160000625,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Friday,01-01-2016 00:00,02:39,MISSION,NONE,24TH ST / MISSION ST,-122.4184482,37.75223917,"(37.7522391652625, -122.418448186101)",1.60001E+13
160000631,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,01-01-2016 00:00,02:38,TENDERLOIN,NONE,100 Block of TAYLOR ST,-122.4107917,37.78369523,"(37.7836952269749, -122.410791677645)",1.60001E+13
160000647,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Friday,01-01-2016 00:00,02:26,NORTHERN,NONE,1400 Block of VANNESS AV,-122.4221635,37.78868564,"(37.7886856403573, -122.422163486157)",1.60001E+13
160019002,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,01-07-2016 00:00,21:39,CENTRAL,NONE,1300 Block of STOCKTON ST,-122.4086469,37.79811713,"(37.7981171266965, -122.408646942187)",1.60019E+13
160019046,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,01-07-2016 00:00,21:27,BAYVIEW,"ARREST, BOOKED",1400 Block of KANSAS ST,-122.4023168,37.75125335,"(37.7512533511923, -122.402316839735)",1.60019E+13
160019046,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,01-07-2016 00:00,21:27,BAYVIEW,"ARREST, BOOKED",1400 Block of KANSAS ST,-122.4023168,37.75125335,"(37.7512533511923, -122.402316839735)",1.60019E+13
160019052,MISSING PERSON,MISSING ADULT,Sunday,01-03-2016 00:00,12:00,TENDERLOIN,NONE,100 Block of HYDE ST,-122.4156697,37.78211985,"(37.7821198488931, -122.415669661443)",1.60019E+13
160021160,OTHER OFFENSES,MASSAGE ESTABLISHMENT PERMIT VIOLATION,Friday,01-08-2016 00:00,12:00,CENTRAL,"ARREST, BOOKED",300 Block of KEARNY ST,-122.4041954,37.79122552,"(37.7912255174119, -122.404195424821)",1.60021E+13
160021364,BURGLARY,"BURGLARY, HOT PROWL, ATTEMPTED FORCIBLE ENTRY",Friday,01-08-2016 00:00,11:30,TARAVAL,NONE,3600 Block of ALEMANY BL,-122.4645457,37.71156516,"(37.7115651552421, -122.464545672378)",1.60021E+13
160216753,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Tuesday,03-08-2016 00:00,09:00,SOUTHERN,NONE,400 Block of CLEMENTINA ST,-122.4050148,37.77976497,"(37.7797649716594, -122.405014776049)",1.60217E+13
160216769,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Monday,03/14/2016 12:00:00 AM,22:20,MISSION,"ARREST, BOOKED",22ND ST / HAMPSHIRE ST,-122.4076048,37.75610979,"(37.7561097891474, -122.407604807913)",1.60217E+13
160019466,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01-08-2016 00:00,01:50,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.4034048,37.77542071,"(37.775420706711, -122.403404791479)",1.60019E+13
160019488,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01-08-2016 00:00,01:57,TARAVAL,NONE,0 Block of APTOS AV,-122.4660394,37.73116773,"(37.7311677273197, -122.466039356401)",1.60019E+13
160019494,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,01-08-2016 00:00,01:50,MISSION,NONE,400 Block of CAPP ST,-122.417971,37.75948846,"(37.7594884557036, -122.417970955091)",1.60019E+13
160019579,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01-08-2016 00:00,03:18,TARAVAL,"ARREST, BOOKED",19TH AV / IRVING ST,-122.4771724,37.76355846,"(37.763558459678, -122.477172370751)",1.6002E+13
160218997,NON-CRIMINAL,FOUND PROPERTY,Tuesday,03/15/2016 12:00:00 AM,13:00,PARK,NONE,PAGE ST / ASHBURY ST,-122.4471237,37.77093426,"(37.7709342643167, -122.447123741877)",1.60219E+13
160219036,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,03/15/2016 12:00:00 AM,16:20,RICHMOND,NONE,ANZA ST / BEAUMONT AV,-122.4548193,37.78011627,"(37.7801162668233, -122.454819341663)",1.60219E+13
160219434,NON-CRIMINAL,LOST PROPERTY,Tuesday,03/15/2016 12:00:00 AM,16:00,CENTRAL,NONE,200 Block of POST ST,-122.4060218,37.78864912,"(37.7886491245294, -122.406021838484)",1.60219E+13
160219440,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,03/15/2016 12:00:00 AM,09:00,NORTHERN,NONE,700 Block of FILLMORE ST,-122.4313616,37.77629724,"(37.7762972389613, -122.431361636424)",1.60219E+13
160220055,OTHER OFFENSES,FALSE PERSONATION,Wednesday,03-09-2016 00:00,21:00,TARAVAL,NONE,2200 Block of 14TH AV,-122.4703596,37.74607534,"(37.7460753397163, -122.470359608661)",1.6022E+13
160020043,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,01-08-2016 00:00,07:46,MISSION,NONE,200 Block of SOUTH VAN NESS AV,-122.4176808,37.76950325,"(37.7695032506114, -122.417680776476)",1.6002E+13
160020093,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,01-08-2016 00:00,10:23,BAYVIEW,NONE,DONNER AV / 3RD ST,-122.3945915,37.72472741,"(37.7247274082537, -122.394591456373)",1.6002E+13
160020106,NON-CRIMINAL,AIDED CASE,Friday,01-08-2016 00:00,09:50,CENTRAL,NONE,300 Block of DRUMM ST,-122.3969808,37.79681245,"(37.7968124488109, -122.396980823059)",1.6002E+13
160020112,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01-08-2016 00:00,10:17,BAYVIEW,"ARREST, BOOKED",1500 Block of 4TH ST,-122.3910935,37.7691766,"(37.7691765975179, -122.391093534351)",1.6002E+13
160020134,VEHICLE THEFT,STOLEN TRUCK,Thursday,01-07-2016 00:00,19:00,RICHMOND,NONE,4700 Block of GEARY BL,-122.4701745,37.78062692,"(37.7806269247284, -122.470174478935)",1.6002E+13
160020184,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,01-07-2016 00:00,03:00,SOUTHERN,NONE,100 Block of 11TH ST,-122.4157668,37.77334175,"(37.7733417484857, -122.415766785425)",1.6002E+13
160020190,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Wednesday,01-06-2016 00:00,19:00,RICHMOND,NONE,700 Block of 38TH AV,-122.4982472,37.77471854,"(37.7747185410423, -122.498247230843)",1.6002E+13
160020532,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01-08-2016 00:00,07:30,MISSION,NONE,9TH ST / DIVISION ST,-122.4059423,37.76965974,"(37.7696597423213, -122.405942290896)",1.60021E+13
120725318,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Saturday,08/27/2016 12:00:00 AM,17:30,RICHMOND,UNFOUNDED,100 Block of 16TH AV,-122.4755051,37.78522949,"(37.7852294851953, -122.475505142311)",1.20725E+13
120725318,NON-CRIMINAL,FOUND PROPERTY,Saturday,08/27/2016 12:00:00 AM,17:30,RICHMOND,UNFOUNDED,100 Block of 16TH AV,-122.4755051,37.78522949,"(37.7852294851953, -122.475505142311)",1.20725E+13
120789988,RUNAWAY,RUNAWAY,Monday,05/16/2016 12:00:00 AM,00:41,INGLESIDE,NONE,WOOLSEY ST / UNIVERSITY ST,-122.4124696,37.72265851,"(37.7226585129212, -122.412469643631)",1.2079E+13
120789988,MISSING PERSON,MISSING JUVENILE,Monday,05/16/2016 12:00:00 AM,00:41,INGLESIDE,NONE,WOOLSEY ST / UNIVERSITY ST,-122.4124696,37.72265851,"(37.7226585129212, -122.412469643631)",1.2079E+13
160001037,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,01-01-2016 00:00,06:00,CENTRAL,"ARREST, BOOKED",1000 Block of KEARNY ST,-122.4054321,37.79730863,"(37.7973086273284, -122.405432083507)",1.60001E+13
160021198,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,01-08-2016 00:00,04:11,INGLESIDE,"ARREST, BOOKED",BADEN ST / JOOST AV,-122.4397492,37.73236795,"(37.7323679537752, -122.439749243454)",1.60021E+13
160021320,SECONDARY CODES,JUVENILE INVOLVED,Friday,01-08-2016 00:00,16:00,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.4076335,37.78418935,"(37.7841893501425, -122.407633520742)",1.60021E+13
160021336,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Friday,01-08-2016 00:00,16:26,SOUTHERN,NONE,800 Block of MARKET ST,-122.4066906,37.78520719,"(37.7852071918419, -122.406690592261)",1.60021E+13
160021342,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01-08-2016 00:00,16:28,MISSION,NONE,CESAR CHAVEZ ST / MISSION ST,-122.4182219,37.74816641,"(37.7481664083985, -122.418221946229)",1.60021E+13
160019949,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,01-07-2016 00:00,14:17,BAYVIEW,NONE,2400 Block of SAN BRUNO AV,-122.4048304,37.73079459,"(37.7307945918953, -122.404830420604)",1.6002E+13
160019955,ASSAULT,THREATS AGAINST LIFE,Thursday,01-07-2016 00:00,15:27,CENTRAL,NONE,200 Block of KEARNY ST,-122.4039157,37.79053899,"(37.790538993725, -122.403915681571)",1.6002E+13
160019977,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,01-08-2016 00:00,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)",1.6002E+13
160019977,ASSAULT,FALSE IMPRISONMENT,Friday,01-08-2016 00:00,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)",1.6002E+13
160019977,KIDNAPPING,FALSE IMPRISONMENT,Friday,01-08-2016 00:00,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)",1.6002E+13
160019977,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01-08-2016 00:00,08:45,INGLESIDE,"ARREST, BOOKED",100 Block of BROOKDALE AV,-122.4208641,37.71219983,"(37.71219982598, -122.420864146521)",1.6002E+13
160019999,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,01-07-2016 00:00,15:20,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401561,37.78408887,"(37.7840888680389, -122.401560967513)",1.6002E+13
160020009,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01-08-2016 00:00,09:08,TARAVAL,NONE,200 Block of SHIELDS ST,-122.464899,37.71786613,"(37.7178661251324, -122.46489903454)",1.6002E+13
160231808,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,03/19/2016 12:00:00 AM,22:15,SOUTHERN,NONE,0 Block of DORE ST,-122.413046,37.77386178,"(37.7738617771611, -122.413045971966)",1.60232E+13
160001366,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01-01-2016 00:00,11:50,INGLESIDE,NONE,200 Block of LAIDLEY ST,-122.4279512,37.73817189,"(37.7381718902343, -122.427951236033)",1.60001E+13
160001388,ROBBERY,ROBBERY OF A CHAIN STORE WITH BODILY FORCE,Friday,01-01-2016 00:00,11:15,MISSION,"ARREST, BOOKED",1500 Block of VALENCIA ST,-122.4202473,37.74852008,"(37.748520075538, -122.420247296449)",1.60001E+13
160001388,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Friday,01-01-2016 00:00,11:15,MISSION,"ARREST, BOOKED",1500 Block of VALENCIA ST,-122.4202473,37.74852008,"(37.748520075538, -122.420247296449)",1.60001E+13
160001435,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Friday,01-01-2016 00:00,10:28,RICHMOND,NONE,600 Block of 7TH AV,-122.46494,37.77623842,"(37.7762384154187, -122.464940040095)",1.60001E+13
160021853,NON-CRIMINAL,TARASOFF REPORT,Monday,01-11-2016 00:00,07:30,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641,"(37.7564864109309, -122.406539115148)",1.60022E+13
160022099,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01-08-2016 00:00,21:20,PARK,NONE,1000 Block of PIERCE ST,-122.4353126,37.77986479,"(37.7798647928492, -122.435312601584)",1.60022E+13
160022118,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Friday,01-08-2016 00:00,17:30,CENTRAL,"ARREST, BOOKED",300 Block of POST ST,-122.4076129,37.7884486,"(37.7884486019705, -122.407612885387)",1.60022E+13
160022146,ROBBERY,"ROBBERY, BODILY FORCE",Friday,01-08-2016 00:00,21:48,CENTRAL,NONE,400 Block of JEFFERSON ST,-122.4199195,37.80764035,"(37.8076403511907, -122.419919493342)",1.60022E+13
160022180,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01-08-2016 00:00,21:15,SOUTHERN,NONE,2ND ST / BRYANT ST,-122.3936227,37.78307912,"(37.7830791191471, -122.393622739343)",1.60022E+13
160175557,ASSAULT,BATTERY,Monday,02/29/2016 12:00:00 AM,08:27,MISSION,NONE,100 Block of COLLINGWOOD ST,-122.4361029,37.7600037,"(37.7600036963355, -122.436102868825)",1.60176E+13
160237787,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Monday,03/21/2016 12:00:00 AM,22:48,SOUTHERN,"ARREST, BOOKED",0 Block of 3RD ST,-122.4032848,37.78730642,"(37.787306416019, -122.403284843106)",1.60238E+13
160001645,NON-CRIMINAL,IMPOUNDED VEHICLE,Friday,01-01-2016 00:00,13:55,PARK,NONE,1200 Block of HAIGHT ST,-122.4426789,37.77060614,"(37.7706061352855, -122.442678874433)",1.60002E+13
160004138,OTHER OFFENSES,RESISTING ARREST,Saturday,01-02-2016 00:00,13:55,SOUTHERN,NONE,600 Block of MARKET ST,-122.401655,37.78890489,"(37.7889048945911, -122.401655040432)",1.60004E+13
160017341,LARCENY/THEFT,PETTY THEFT BICYCLE,Thursday,01-07-2016 00:00,12:15,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.3883799,37.78331041,"(37.7833104067015, -122.388379873919)",1.60017E+13
160017341,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,01-07-2016 00:00,12:15,SOUTHERN,NONE,0 Block of THE EMBARCADERONORTH ST,-122.3883799,37.78331041,"(37.7833104067015, -122.388379873919)",1.60017E+13
160022340,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,01-08-2016 00:00,23:00,BAYVIEW,"ARREST, BOOKED",0 Block of WILLIAMS AV,-122.3946976,37.72961352,"(37.7296135188619, -122.394697591949)",1.60022E+13
160022340,ASSAULT,"CHILD, INFLICTING INJURY RESULTING IN TRAUMATIC CONDITION",Friday,01-08-2016 00:00,23:00,BAYVIEW,"ARREST, BOOKED",0 Block of WILLIAMS AV,-122.3946976,37.72961352,"(37.7296135188619, -122.394697591949)",1.60022E+13
160022356,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,01-08-2016 00:00,23:56,SOUTHERN,NONE,BRYANT ST / 5TH ST,-122.4003024,37.77779923,"(37.7777992290419, -122.400302421513)",1.60022E+13
160022362,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Friday,01-08-2016 00:00,22:30,MISSION,"ARREST, BOOKED",18TH ST / SOUTH VAN NESS AV,-122.4171804,37.76196742,"(37.7619674218102, -122.417180448635)",1.60022E+13
160022390,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01-08-2016 00:00,22:45,NORTHERN,NONE,FILBERT ST / FILLMORE ST,-122.4356798,37.79802059,"(37.7980205895825, -122.435679786498)",1.60022E+13
160022403,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,01-09-2016 00:00,00:10,CENTRAL,"ARREST, BOOKED",200 Block of COLUMBUS AV,-122.40641,37.79775884,"(37.7977588402975, -122.406409965318)",1.60022E+13
160022419,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,01-09-2016 00:00,00:05,NORTHERN,NONE,GOLDEN GATE AV / POLK ST,-122.4188096,37.78123526,"(37.78123525699, -122.418809581375)",1.60022E+13
160254145,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,03/27/2016 12:00:00 AM,18:29,PARK,NONE,400 Block of BAKER ST,-122.4412754,37.77503636,"(37.7750363632073, -122.441275381343)",1.60254E+13
160254167,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Saturday,03/26/2016 12:00:00 AM,05:00,BAYVIEW,NONE,0 Block of GARLINGTON CT,-122.3843969,37.7325071,"(37.7325070966122, -122.384396871119)",1.60254E+13
160014682,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,01-06-2016 00:00,13:00,TENDERLOIN,NONE,200 Block of POWELL ST,-122.4082017,37.78688491,"(37.7868849113107, -122.408201657254)",1.60015E+13
160024067,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Saturday,01-09-2016 00:00,15:36,SOUTHERN,NONE,1400 Block of FOLSOM ST,-122.4131707,37.77261632,"(37.7726163177752, -122.413170698459)",1.60024E+13
160024766,BURGLARY,"BURGLARY, FORCIBLE ENTRY",Saturday,01-09-2016 00:00,05:37,SOUTHERN,NONE,300 Block of 6TH ST,-122.4053738,37.77823463,"(37.7782346346871, -122.405373810406)",1.60025E+13
160024772,NON-CRIMINAL,FOUND PROPERTY,Thursday,01-07-2016 00:00,15:00,PARK,NONE,TWINPEAKS BL / BURNETT AV,-122.4469508,37.75654866,"(37.7565486593011, -122.446950834571)",1.60025E+13
